"customerNumber","timestamp","description","amount","type","tag","accountNumber","sortCode"
"1341936022","""2013-05-17T08:14:13.180Z""","Alan Scott",1.12,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-05-16T04:08:52.049Z""","Oxfam",-2.57,"CCW","Charity","4712584669557161",
"1341936022","""2013-05-18T07:02:12.836Z""","TicketMaster",-37.29,"CCW","Entertainment","4712584669557161",
"1341936022","""2013-05-18T22:08:12.398Z""","Arriva Wales",-0.01,"CCW","Transport","4712584669557161",
"1341936022","""2013-05-20T06:55:44.504Z""","Paintball UK",-39.97,"CCW","Entertainment","4712584669557161",
"1341936022","""2013-05-24T20:01:35.283Z""","Lori Alexander",4.39,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-05-22T15:26:54.664Z""","Interest",2.39,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-05-25T21:00:28.070Z""","Supercuts",-10.09,"CAW","Healthcare","6501999222","50-92-37"
"1341936022","""2013-05-25T22:37:00.447Z""","Salary BACS Payment",2000,"BAC","Salary","6501999222","50-92-37"
"1341936022","""2013-05-25T21:54:24.774Z""","Save the Children",-5.68,"CAW","Charity","6501999222","50-92-37"
"1341936022","""2013-05-25T23:06:32.402Z""","Lush",-15.47,"CAW","Healthcare","6501999222","50-92-37"
"1341936022","""2013-05-25T06:07:09.139Z""","Sports Direct",-24.62,"CAW","Clothing","6501999222","50-92-37"
"1341936022","""2013-05-26T09:48:40.549Z""","Cancer Research",-3.79,"CAW","Savings","6501999222","50-92-37"
"1341936022","""2013-05-26T13:36:01.088Z""","Lidl",-12.76,"CAW","Food","6501999222","50-92-37"
"1341936022","""2013-05-26T21:45:48.863Z""","Nicole Bailey",1.33,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-05-27T19:40:12.284Z""","M5 GoKarting",-27.52,"CAW","Entertainment","6501999222","50-92-37"
"1341936022","""2013-05-19T23:21:27.515Z""","Subway",-7.52,"CCW","Food","4298343572157391",
"1341936022","""2013-05-27T10:45:16.607Z""","Sports Direct",-33.54,"CAW","Clothing","6501999222","50-92-37"
"1341936022","""2013-05-20T12:24:17.154Z""","M5 GoKarting",-31.72,"CCW","Entertainment","4712584669557161",
"1341936022","""2013-05-28T13:35:29.505Z""","Barclaycard",-0.01,"CAW","Debt","6501999222","50-92-37"
"1341936022","""2013-05-28T19:56:50.051Z""","McColls",-0.01,"CAW","Food","6501999222","50-92-37"
"1341936022","""2013-05-27T19:52:42.896Z""","American Express",-3.19,"CAW","Debt","6501999222","50-92-37"
"1341936022","""2013-05-28T07:54:07.761Z""","MegaBus",-3.3,"CAW","Transport","6501999222","50-92-37"
"1341936022","""2013-05-28T10:21:22.953Z""","Supercuts",-6.75,"CAW","Healthcare","6501999222","50-92-37"
"1341936022","""2013-05-29T13:51:47.581Z""","Oxfam",-3.84,"CCW","Savings","4712584669557161",
"1341936022","""2013-05-29T12:59:09.835Z""","McColls",-17.74,"CAW","Food","6501999222","50-92-37"
"1341936022","""2013-05-30T02:48:38.746Z""","Denise Patterson",3.72,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-05-30T11:49:36.250Z""","Shelter",-0.01,"CAW","Savings","6501999222","50-92-37"
"1341936022","""2013-05-28T02:04:32.885Z""","RSPCA",-8.3,"CAW","Charity","6501999222","50-92-37"
"1341936022","""2013-05-30T17:33:03.313Z""","Superdrug",-21.78,"CAW","Healthcare","6501999222","50-92-37"
"1341936022","""2013-05-30T12:30:22.397Z""","McColls",-22.32,"CAW","Food","6501999222","50-92-37"
"1341936022","""2013-05-30T17:26:32.259Z""","Interest",5.45,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-05-30T06:13:28.627Z""","M5 GoKarting",-37.89,"CAW","Entertainment","6501999222","50-92-37"
"1341936022","""2013-05-31T17:49:15.930Z""","Wonga",-0.01,"CAW","Debt","6501999222","50-92-37"
"1341936022","""2013-05-31T19:35:05.588Z""","Payment received thank you",-0.46,"CCD","Credit Repayment","6501999222","50-92-37"
"1341936022","""2013-05-31T09:19:35.182Z""","Payment received thank you",0.46,"CCD","Credit Repayment","4298343572157391",
"1341936022","""2013-05-31T20:33:04.087Z""","McColls",-20.02,"CCW","Food","4712584669557161",
"1341936022","""2013-05-31T00:34:24.865Z""","Payment received thank you",130.61,"CCD","Credit Repayment","4712584669557161",
"1341936022","""2013-06-01T17:54:28.481Z""","Sports Direct",-19.82,"CAW","Clothing","6501999222","50-92-37"
"1341936022","""2013-06-01T06:03:35.076Z""","Oxfam",-19.14,"CAW","Charity","6501999222","50-92-37"
"1341936022","""2013-06-01T14:55:08.970Z""","MegaBus",-10.89,"CAW","Transport","6501999222","50-92-37"
"1341936022","""2013-06-01T19:44:55.455Z""","Save the Children",-0.01,"CAW","Charity","6501999222","50-92-37"
"1341936022","""2013-06-01T00:44:15.698Z""","Lush",-11.2,"CAW","Healthcare","6501999222","50-92-37"
"1341936022","""2013-06-01T06:43:59.517Z""","Denise Patterson",1.89,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-06-01T11:34:51.707Z""","TicketMaster",-23.8,"CCW","Entertainment","4712584669557161",
"1341936022","""2013-06-01T07:06:54.314Z""","Paintball UK",-30.27,"CAW","Entertainment","6501999222","50-92-37"
"1341936022","""2013-06-01T14:12:28.046Z""","Payment received thank you",103.74,"CCD","Credit Repayment","4712584669557161",
"1341936022","""2013-06-01T12:10:42.916Z""","Save the Children",-12.47,"CAW","Charity","6501999222","50-92-37"
"1341936022","""2013-05-31T05:52:55.914Z""","Payment received thank you",-130.61,"CCD","Credit Repayment","6501999222","50-92-37"
"1341936022","""2013-06-02T12:22:41.950Z""","Matalan",-14.94,"CAW","Clothing","6501999222","50-92-37"
"1341936022","""2013-06-01T03:28:47.489Z""","Payment received thank you",-103.74,"CCD","Credit Repayment","6501999222","50-92-37"
"1341936022","""2013-06-03T08:29:47.557Z""","Payment received thank you",-100.97,"CCD","Credit Repayment","6501999222","50-92-37"
"1341936022","""2013-06-02T01:46:14.913Z""","Three Mobile",-3.59,"D/D","Mobile","6501999222","50-92-37"
"1341936022","""2013-06-03T03:42:42.181Z""","Lidl",-11.3,"CCW","Food","4712584669557161",
"1341936022","""2013-06-03T16:24:39.443Z""","Payment received thank you",100.97,"CCD","Credit Repayment","4712584669557161",
"1341936022","""2013-06-04T13:16:14.192Z""","Cancer Research",-2.54,"CAW","Charity","6501999222","50-92-37"
"1341936022","""2013-06-04T18:10:38.951Z""","Sports Direct",-19.62,"CAW","Clothing","6501999222","50-92-37"
"1341936022","""2013-06-04T12:11:25.895Z""","Lush",-19.16,"CAW","Healthcare","6501999222","50-92-37"
"1341936022","""2013-06-04T14:23:54.640Z""","Payment received thank you",-90.67,"CCD","Credit Repayment","6501999222","50-92-37"
"1341936022","""2013-06-04T01:39:10.136Z""","Payment received thank you",90.67,"CCD","Credit Repayment","4712584669557161",
"1341936022","""2013-06-04T19:51:25.596Z""","Matalan",-26.39,"CCW","Clothing","4712584669557161",
"1341936022","""2013-06-05T20:12:54.934Z""","Thames Water",-30.32,"D/D","Water","6501999222","50-92-37"
"1341936022","""2013-06-05T19:53:54.897Z""","RSPCA",-4.6,"CAW","Savings","6501999222","50-92-37"
"1341936022","""2013-06-05T10:02:42.156Z""","Brenda Ward",7.26,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-06-06T06:25:07.792Z""","Paintball UK",-40.5,"CAW","Entertainment","6501999222","50-92-37"
"1341936022","""2013-06-06T11:12:18.783Z""","Paintball UK",-43.57,"CCW","Entertainment","4712584669557161",
"1341936022","""2013-06-06T13:06:23.155Z""","National Express",-4.94,"CCW","Transport","4712584669557161",
"1341936022","""2013-06-06T22:56:16.446Z""","MegaBus",-11.93,"CCW","Transport","4712584669557161",
"1341936022","""2013-06-06T07:15:05.654Z""","Superdrug",-21.75,"CCW","Healthcare","4712584669557161",
"1341936022","""2013-06-07T08:11:01.334Z""","Payment received thank you",50.93,"CCD","Credit Repayment","4712584669557161",
"1341936022","""2013-06-07T20:55:55.387Z""","Payment received thank you",-50.93,"CCD","Credit Repayment","6501999222","50-92-37"
"1341936022","""2013-06-08T01:37:31.278Z""","Alan Scott",9.91,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-06-08T09:36:04.847Z""","Bodyshop",-1.25,"CAW","Healthcare","6501999222","50-92-37"
"1341936022","""2013-06-06T05:57:46.083Z""","Paintball UK",-19.83,"CCW","Entertainment","4712584669557161",
"1341936022","""2013-06-08T15:36:16.965Z""","MegaBus",-5.37,"CCW","Transport","4712584669557161",
"1341936022","""2013-06-08T23:51:40.544Z""","Superdrug",-17.33,"CCW","Healthcare","4712584669557161",
"1341936022","""2013-06-09T04:23:22.830Z""","National Express",-0.01,"CAW","Transport","6501999222","50-92-37"
"1341936022","""2013-06-08T05:45:44.790Z""","Subway",-20.57,"CCW","Food","4712584669557161",
"1341936022","""2013-06-09T08:03:51.766Z""","Shelter",-0.01,"CAW","Savings","6501999222","50-92-37"
"1341936022","""2013-06-09T07:00:03.508Z""","Payment received thank you",-13.2,"CCD","Credit Repayment","6501999222","50-92-37"
"1341936022","""2013-06-09T08:04:03.712Z""","Save the Children",-3.81,"CCW","Charity","4712584669557161",
"1341936022","""2013-06-08T17:35:01.378Z""","Denise Patterson",4.71,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-06-09T16:07:39.667Z""","McColls",-38.62,"CAW","Food","6501999222","50-92-37"
"1341936022","""2013-06-10T08:02:24.238Z""","Primark",-0.01,"CAW","Clothing","6501999222","50-92-37"
"1341936022","""2013-06-09T18:40:35.844Z""","Payment received thank you",13.2,"CCD","Credit Repayment","4298343572157391",
"1341936022","""2013-06-10T09:08:22.004Z""","M5 GoKarting",-37.5,"CCW","Entertainment","4712584669557161",
"1341936022","""2013-06-10T12:51:44.028Z""","Superdrug",-20.27,"CCW","Healthcare","4712584669557161",
"1341936022","""2013-06-09T12:20:24.204Z""","McColls",-15.18,"CCW","Food","4712584669557161",
"1341936022","""2013-06-10T09:08:00.888Z""","Save the Children",-7.31,"CCW","Savings","4712584669557161",
"1341936022","""2013-06-11T23:48:39.859Z""","Rent",-940,"D/D","Housing","6501999222","50-92-37"
"1341936022","""2013-06-11T12:03:43.893Z""","Paintball UK",-17.3,"CCW","Entertainment","4298343572157391",
"1341936022","""2013-06-14T09:29:02.146Z""","McColls",-18.87,"CCW","Food","4298343572157391",
"1341936022","""2013-06-10T00:18:35.541Z""","Superdrug",-25.99,"CCW","Healthcare","4298343572157391",
"1341936022","""2013-06-15T20:36:39.803Z""","Brenda Ward",0.49,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-06-15T15:27:19.102Z""","Paintball UK",-22.65,"CCW","Entertainment","4712584669557161",
"1341936022","""2013-06-17T18:10:53.932Z""","McColls",-9.97,"CCW","Food","4712584669557161",
"1341936022","""2013-06-18T03:44:01.816Z""","RSPCA",-1.55,"CCW","Savings","4712584669557161",
"1341936022","""2013-06-19T09:25:44.901Z""","Nicole Bailey",1.43,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-06-21T03:15:49.274Z""","Nicole Bailey",0.75,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-06-19T19:57:47.768Z""","Lush",-23.06,"CCW","Healthcare","4712584669557161",
"1341936022","""2013-06-22T01:06:05.337Z""","Lori Alexander",1.11,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-06-25T03:30:15.710Z""","Salary BACS Payment",2000,"BAC","Salary","6501999222","50-92-37"
"1341936022","""2013-06-22T10:34:45.764Z""","Alan Scott",3.6,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-06-25T05:01:17.462Z""","National Express",-11.75,"CAW","Transport","6501999222","50-92-37"
"1341936022","""2013-06-25T19:36:25.632Z""","Supercuts",-2.8,"CAW","Healthcare","6501999222","50-92-37"
"1341936022","""2013-06-25T13:13:06.697Z""","M5 GoKarting",-43.99,"CAW","Entertainment","6501999222","50-92-37"
"1341936022","""2013-06-22T20:19:46.987Z""","Denise Patterson",5.37,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-06-25T13:44:15.756Z""","Wonga",-3.18,"CAW","Debt","6501999222","50-92-37"
"1341936022","""2013-06-25T14:01:43.622Z""","WWF",-0.01,"CAW","Savings","6501999222","50-92-37"
"1341936022","""2013-06-25T06:20:24.186Z""","Interest",1.37,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-06-25T20:00:56.477Z""","Supercuts",-7.86,"CAW","Healthcare","6501999222","50-92-37"
"1341936022","""2013-06-26T23:56:54.992Z""","Oxfam",-12.32,"CAW","Savings","6501999222","50-92-37"
"1341936022","""2013-06-25T17:29:42.327Z""","Shelter",-10.61,"CCW","Savings","4298343572157391",
"1341936022","""2013-06-26T03:01:31.729Z""","McColls",-9.99,"CAW","Food","6501999222","50-92-37"
"1341936022","""2013-06-26T07:33:34.771Z""","Wonga",-0.01,"CAW","Debt","6501999222","50-92-37"
"1341936022","""2013-06-26T13:58:57.823Z""","Payment received thank you",17.98,"CCD","Credit Repayment","4298343572157391",
"1341936022","""2013-06-25T08:22:17.556Z""","American Express",-7.1,"CAW","Debt","6501999222","50-92-37"
"1341936022","""2013-06-27T13:43:13.898Z""","Subway",-13.47,"CAW","Food","6501999222","50-92-37"
"1341936022","""2013-06-26T06:32:30.614Z""","Payment received thank you",-17.98,"CCD","Credit Repayment","6501999222","50-92-37"
"1341936022","""2013-06-27T05:53:31.385Z""","Save the Children",-10.68,"CAW","Savings","6501999222","50-92-37"
"1341936022","""2013-06-27T00:41:08.026Z""","Save the Children",-2.67,"CAW","Charity","6501999222","50-92-37"
"1341936022","""2013-06-25T20:33:16.267Z""","Interest",1.79,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-06-27T10:19:56.535Z""","Bodyshop",-8.95,"CAW","Healthcare","6501999222","50-92-37"
"1341936022","""2013-06-27T00:09:05.310Z""","Brenda Ward",1.22,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-06-27T19:49:53.305Z""","Oxfam",-0.85,"CAW","Savings","6501999222","50-92-37"
"1341936022","""2013-06-27T15:35:25.860Z""","Arriva Wales",-4.04,"CAW","Transport","6501999222","50-92-37"
"1341936022","""2013-06-27T16:15:38.365Z""","Subway",-10.84,"CAW","Food","6501999222","50-92-37"
"1341936022","""2013-06-27T19:57:09.950Z""","M5 GoKarting",-53.42,"CAW","Entertainment","6501999222","50-92-37"
"1341936022","""2013-06-27T03:50:39.466Z""","Superdrug",-0.01,"CAW","Healthcare","6501999222","50-92-37"
"1341936022","""2013-06-27T22:58:45.006Z""","Shelter",-0.01,"CAW","Charity","6501999222","50-92-37"
"1341936022","""2013-06-27T01:13:22.171Z""","Payment received thank you",-176.83,"CCD","Credit Repayment","6501999222","50-92-37"
"1341936022","""2013-06-27T16:40:30.078Z""","Payment received thank you",176.83,"CCD","Credit Repayment","4298343572157391",
"1341936022","""2013-06-28T17:27:05.287Z""","Arriva Wales",-2.7,"CCW","Transport","4298343572157391",
"1341936022","""2013-06-27T00:44:51.793Z""","National Express",-0.01,"CCW","Transport","4298343572157391",
"1341936022","""2013-06-28T19:34:50.686Z""","Save the Children",-13.55,"CAW","Charity","6501999222","50-92-37"
"1341936022","""2013-06-28T15:02:49.953Z""","Superdrug",-13.12,"CCW","Healthcare","4298343572157391",
"1341936022","""2013-06-28T21:52:07.620Z""","Save the Children",-4.61,"CCW","Charity","4298343572157391",
"1341936022","""2013-06-28T10:51:08.802Z""","Paintball UK",-31.45,"CCW","Entertainment","4298343572157391",
"1341936022","""2013-06-29T10:24:03.161Z""","Shelter",-3.92,"CAW","Charity","6501999222","50-92-37"
"1341936022","""2013-06-29T17:09:32.037Z""","Arriva Wales",-10.54,"CAW","Transport","6501999222","50-92-37"
"1341936022","""2013-06-29T22:31:15.681Z""","Wonga",-11.77,"CAW","Debt","6501999222","50-92-37"
"1341936022","""2013-06-29T06:31:05.590Z""","Matalan",-28.82,"CAW","Clothing","6501999222","50-92-37"
"1341936022","""2013-06-29T16:00:05.593Z""","Paintball UK",-25.33,"CAW","Entertainment","6501999222","50-92-37"
"1341936022","""2013-06-29T19:43:52.476Z""","McColls",-7.23,"CAW","Food","6501999222","50-92-37"
"1341936022","""2013-06-29T17:49:19.448Z""","Alan Scott",5.67,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-06-29T23:12:14.465Z""","Bodyshop",-11.59,"CAW","Healthcare","6501999222","50-92-37"
"1341936022","""2013-06-29T09:14:51.414Z""","Hitachi Personal Finance",-14.24,"CAW","Debt","6501999222","50-92-37"
"1341936022","""2013-06-28T09:13:34.392Z""","Paintball UK",-25.51,"CCW","Entertainment","4712584669557161",
"1341936022","""2013-06-29T05:37:16.277Z""","Subway",-18.97,"CCW","Food","4298343572157391",
"1341936022","""2013-06-29T11:29:47.172Z""","Shelter",-6.92,"CAW","Savings","6501999222","50-92-37"
"1341936022","""2013-06-29T04:12:16.496Z""","Payment received thank you",-7.6,"CCD","Credit Repayment","6501999222","50-92-37"
"1341936022","""2013-06-29T08:53:27.329Z""","Payment received thank you",7.6,"CCD","Credit Repayment","4712584669557161",
"1341936022","""2013-06-30T07:18:08.475Z""","Payment received thank you",-34.48,"CCD","Credit Repayment","6501999222","50-92-37"
"1341936022","""2013-06-29T07:07:20.828Z""","Arriva Wales",-4.99,"CAW","Transport","6501999222","50-92-37"
"1341936022","""2013-07-01T03:06:58.636Z""","Superdrug",-10.96,"CCW","Healthcare","4712584669557161",
"1341936022","""2013-06-29T06:56:12.012Z""","Save the Children",-15.05,"CCW","Charity","4298343572157391",
"1341936022","""2013-07-02T05:39:54.990Z""","Sports Direct",-25.57,"CCW","Clothing","4298343572157391",
"1341936022","""2013-07-02T07:18:33.126Z""","Three Mobile",-3.59,"D/D","Mobile","6501999222","50-92-37"
"1341936022","""2013-07-03T04:52:41.552Z""","Paintball UK",-28.52,"CAW","Entertainment","6501999222","50-92-37"
"1341936022","""2013-06-29T01:29:02.539Z""","TicketMaster",-39.74,"CAW","Entertainment","6501999222","50-92-37"
"1341936022","""2013-07-03T00:43:01.808Z""","Primark",-9.83,"CCW","Clothing","4298343572157391",
"1341936022","""2013-07-02T10:05:58.910Z""","Paintball UK",-23.74,"CCW","Entertainment","4712584669557161",
"1341936022","""2013-06-30T15:25:09.908Z""","Payment received thank you",34.48,"CCD","Credit Repayment","4712584669557161",
"1341936022","""2013-07-04T22:56:00.266Z""","Payment received thank you",-262.4,"CCD","Credit Repayment","6501999222","50-92-37"
"1341936022","""2013-07-03T10:00:42.757Z""","Barclaycard",-9.31,"CAW","Debt","6501999222","50-92-37"
"1341936022","""2013-07-04T02:15:17.602Z""","Payment received thank you",262.4,"CCD","Credit Repayment","4298343572157391",
"1341936022","""2013-07-04T13:45:17.254Z""","Subway",-0.01,"CCW","Food","4298343572157391",
"1341936022","""2013-07-05T03:53:07.890Z""","Thames Water",-30.32,"D/D","Water","6501999222","50-92-37"
"1341936022","""2013-07-06T13:35:22.064Z""","Denise Patterson",2.04,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-07-06T08:53:02.051Z""","Lidl",-11.07,"CAW","Food","6501999222","50-92-37"
"1341936022","""2013-07-07T12:44:40.647Z""","Lori Alexander",0.57,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-07-05T19:26:25.307Z""","Matalan",-0.01,"CCW","Clothing","4298343572157391",
"1341936022","""2013-07-07T01:17:07.461Z""","McColls",-38,"CAW","Food","6501999222","50-92-37"
"1341936022","""2013-07-04T18:46:49.368Z""","Lidl",-3.99,"CAW","Food","6501999222","50-92-37"
"1341936022","""2013-07-07T15:09:11.327Z""","RSPCA",-8.27,"CCW","Savings","4298343572157391",
"1341936022","""2013-07-08T12:20:23.003Z""","Matalan",-21.31,"CAW","Clothing","6501999222","50-92-37"
"1341936022","""2013-07-08T17:58:50.747Z""","Arriva Wales",-0.01,"CCW","Transport","4298343572157391",
"1341936022","""2013-07-08T04:14:10.157Z""","MegaBus",-3.77,"CCW","Transport","4298343572157391",
"1341936022","""2013-07-08T03:06:30.031Z""","Barclaycard",-4.44,"CCW","Debt","4298343572157391",
"1341936022","""2013-07-08T05:55:16.701Z""","Paintball UK",-20.3,"CCW","Entertainment","4298343572157391",
"1341936022","""2013-07-08T09:51:03.554Z""","Barclaycard",-0.66,"CCW","Debt","4298343572157391",
"1341936022","""2013-07-09T07:46:28.746Z""","Paintball UK",-23.76,"CAW","Entertainment","6501999222","50-92-37"
"1341936022","""2013-07-09T03:30:09.405Z""","Nicole Bailey",16.04,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-07-09T13:53:08.312Z""","Lidl",-30.36,"CAW","Food","6501999222","50-92-37"
"1341936022","""2013-07-09T16:14:22.606Z""","Barclaycard",-0.34,"CCW","Debt","4298343572157391",
"1341936022","""2013-07-09T03:09:17.920Z""","Matalan",-10.1,"CCW","Clothing","4298343572157391",
"1341936022","""2013-07-09T12:16:03.615Z""","National Express",-4.03,"CCW","Transport","4298343572157391",
"1341936022","""2013-07-09T01:32:39.574Z""","WWF",-4.26,"CCW","Savings","4298343572157391",
"1341936022","""2013-07-09T23:10:13.539Z""","Paintball UK",-12.25,"CCW","Entertainment","4712584669557161",
"1341936022","""2013-07-10T14:13:08.061Z""","Lori Alexander",2.86,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-07-10T20:45:32.156Z""","Alan Scott",2.74,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-07-10T14:12:28.030Z""","Matalan",-17.72,"CAW","Clothing","6501999222","50-92-37"
"1341936022","""2013-07-10T05:17:49.338Z""","Lori Alexander",3.64,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-07-10T03:07:55.063Z""","Cancer Research",-9.38,"CAW","Charity","6501999222","50-92-37"
"1341936022","""2013-07-10T12:52:54.554Z""","Arriva Wales",-4.59,"CCW","Transport","4298343572157391",
"1341936022","""2013-07-11T13:31:29.465Z""","Rent",-940,"D/D","Housing","6501999222","50-92-37"
"1341936022","""2013-07-11T17:40:26.347Z""","TicketMaster",-48.94,"CCW","Entertainment","4298343572157391",
"1341936022","""2013-07-11T02:10:41.493Z""","Brenda Ward",6.16,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-07-12T05:34:24.297Z""","Interest",2.46,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-07-12T14:04:48.628Z""","Lori Alexander",3.96,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-07-12T17:36:19.551Z""","Interest",4.41,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-07-12T18:54:19.415Z""","American Express",-3.13,"CCW","Debt","4298343572157391",
"1341936022","""2013-07-13T08:46:54.327Z""","Cancer Research",-4.34,"CCW","Savings","4712584669557161",
"1341936022","""2013-07-13T17:44:13.185Z""","Interest",0.37,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-07-14T11:38:04.835Z""","Denise Patterson",7.11,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-07-15T23:55:19.707Z""","Interest",0.73,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-07-15T09:03:08.172Z""","Nicole Bailey",1.5,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-07-16T21:53:35.873Z""","Lori Alexander",6.05,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-07-17T03:34:18.845Z""","Wonga",-6.13,"CCW","Debt","4298343572157391",
"1341936022","""2013-07-18T09:22:08.050Z""","Alan Scott",0.83,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-07-19T12:45:13.002Z""","Alan Scott",2.72,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-07-21T12:58:24.898Z""","Subway",-18.45,"CCW","Food","4712584669557161",
"1341936022","""2013-07-23T02:21:37.985Z""","Brenda Ward",0.49,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-07-23T09:23:41.387Z""","Denise Patterson",1.24,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-07-23T09:25:51.095Z""","Lori Alexander",1.15,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-07-23T03:35:06.761Z""","MegaBus",-2.06,"CCW","Transport","4298343572157391",
"1341936022","""2013-07-24T08:33:48.030Z""","Alan Scott",2.66,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-07-25T15:39:19.924Z""","Salary BACS Payment",2000,"BAC","Salary","6501999222","50-92-37"
"1341936022","""2013-07-25T13:13:39.824Z""","Cancer Research",-2.39,"CAW","Charity","6501999222","50-92-37"
"1341936022","""2013-07-25T23:38:43.164Z""","Alan Scott",0.49,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-07-25T12:53:31.801Z""","National Express",-5.09,"CAW","Transport","6501999222","50-92-37"
"1341936022","""2013-07-25T15:53:32.683Z""","McColls",-21.42,"CAW","Food","6501999222","50-92-37"
"1341936022","""2013-07-25T14:50:18.106Z""","Subway",-27.36,"CAW","Food","6501999222","50-92-37"
"1341936022","""2013-07-25T06:48:39.992Z""","Payment received thank you",-166.14,"CCD","Credit Repayment","6501999222","50-92-37"
"1341936022","""2013-07-25T15:57:05.296Z""","Superdrug",-7.87,"CCW","Healthcare","4298343572157391",
"1341936022","""2013-07-26T06:54:31.891Z""","RSPCA",-0.01,"CAW","Savings","6501999222","50-92-37"
"1341936022","""2013-07-25T23:52:20.220Z""","Payment received thank you",166.14,"CCD","Credit Repayment","4298343572157391",
"1341936022","""2013-07-26T07:08:05.979Z""","Interest",11.06,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-07-26T00:57:13.216Z""","Bodyshop",-7.3,"CCW","Healthcare","4712584669557161",
"1341936022","""2013-07-27T10:13:33.672Z""","Alan Scott",5.75,"CAD","-","6501999222","50-92-37"
"1341936022","""2013-07-27T05:12:45.496Z""","Lidl",-12,"CCW","Food","4298343572157391",
"1341936022","""2013-07-27T10:38:12.879Z""","M5 GoKarting",-24.89,"CCW","Entertainment","4298343572157391",
"1341936022","""2013-07-27T19:55:38.311Z""","Payment received thank you",-97.62,"CCD","Credit Repayment","6501999222","50-92-37"
"1341936022","""2013-07-28T03:00:41.494Z""","TicketMaster",-52.89,"CAW","Entertainment","6501999222","50-92-37"
"1341936022","""2013-07-27T11:28:55.933Z""","Payment received thank you",97.62,"CCD","Credit Repayment","4298343572157391",
"1341936022","""2013-07-28T06:06:54.200Z""","Arriva Wales",-14.12,"CAW","Transport","6501999222","50-92-37"
"1341936022","""2013-07-28T00:14:29.936Z""","RSPCA",-9.09,"CAW","Charity","6501999222","50-92-37"
"1341936022","""2013-07-28T08:08:07.477Z""","Wonga",-8.08,"CAW","Debt","6501999222","50-92-37"
"1341936022","""2013-07-28T12:44:53.097Z""","McColls",-18.47,"CAW","Food","6501999222","50-92-37"
"1341936022","""2013-07-29T13:16:54.652Z""","Wonga",-0.01,"CAW","Debt","6501999222","50-92-37"
"1341936022","""2013-07-28T08:56:54.503Z""","National Express",-7.82,"CAW","Transport","6501999222","50-92-37"
"1341936022","""2013-07-29T15:08:06.219Z""","McColls",-0.01,"CAW","Food","6501999222","50-92-37"
"1341936022","""2013-07-29T21:52:34.922Z""","Lush",-23.36,"CAW","Healthcare","6501999222","50-92-37"
"1341936022","""2013-07-29T06:24:46.983Z""","Payment received thank you",333.31,"CCD","Credit Repayment","4298343572157391",
"1341936022","""2013-07-29T05:32:39.547Z""","Oxfam",-10.21,"CAW","Savings","6501999222","50-92-37"
"1341936022","""2013-07-30T17:03:17.413Z""","Save the Children",-3.03,"CAW","Savings","6501999222","50-92-37"
"1341936022","""2013-07-30T09:33:19.544Z""","McColls",-16.21,"CAW","Food","6501999222","50-92-37"
"1341936022","""2013-07-30T14:01:06.237Z""","Cancer Research",-0.01,"CCW","Charity","4298343572157391",
